,dangerLevel,elevation_th,HN72_24,HN24_7d,Pen_depth,HN24,min_ccl_pen,RH,wind_trans24_3d,wind_trans24,wind_trans24_7d,warnreg
128388,1.0,1000.0,0.0,2.96,7.475734921297009,0.0,3.0,89.25,0.0,0.0,0.0,16.0
128389,1.0,1000.0,0.0,0.0,7.526560950352312,0.0,3.0,95.5125,0.0,0.0,0.0,16.0
128392,1.0,1000.0,0.0,0.0,7.301382861969429,0.0,3.0,88.41250000000002,0.0,0.0,0.0,16.0
128396,1.0,1000.0,0.0,0.0,8.250888279636323,0.0,2.63,93.675,0.0,0.0,0.0,16.0
128400,1.0,1000.0,7.990874999999999,7.99,9.79140952932014,7.723875,0.58,97.375,0.03,0.0345,0.03,16.0
128403,1.0,1000.0,0.0,0.0,7.240688312097696,0.0,3.0,75.78750000000002,0.0,0.0,0.0,16.0
128405,1.0,1000.0,5.798125,5.8,7.035208260363567,2.023,3.0,75.2375,0.85,0.0,0.85,16.0
128409,1.0,1000.0,3.0743750000000003,4.54,8.18079134260293,0.0,3.0,72.475,3.22,0.0,3.51,16.0
128412,1.0,1000.0,0.27525,0.28,7.559517312403244,0.27525,3.0,90.875,0.0,0.0,0.0,16.0
128413,1.0,1000.0,3.123375,3.12,8.560016000788442,0.8467499999999999,2.84,89.6125,4.26,0.0,4.26,16.0
128414,1.0,1000.0,0.0,0.0,7.92346414843315,0.0,2.26,86.2125,0.0,0.0,0.0,16.0
128415,1.0,1000.0,0.192375,15.91,7.7377317837499024,0.0,3.0,89.13749999999996,0.13,0.0,0.21,16.0
128417,1.0,1000.0,0.0,3.21,7.508272866103169,0.0,2.46,99.3125,0.0,0.0,0.0,16.0
128418,1.0,1000.0,4.255625,4.26,8.981432842632412,2.245875,1.63,97.2,0.0,0.0,0.0,16.0
128423,1.0,1000.0,1.994625,1.99,11.932002877857098,1.994625,0.55,88.36250000000004,0.0,0.0,0.0,16.0
128424,1.0,1000.0,6.259500000000001,22.17,9.216337868907411,6.259500000000001,1.27,92.8875,0.06,0.0579999999999999,0.27,16.0
128425,1.0,1000.0,2.7228750000000006,6.03,6.448932613467402,0.236125,3.0,75.2125,0.32,0.0,0.85,16.0
128428,1.0,1000.0,8.562875,8.56,9.126499189090673,0.5720000000000001,0.64,99.075,0.05,0.0115,0.05,16.0
128429,1.0,1000.0,6.728625,6.73,10.32941881430502,1.814,0.83,91.0375,0.0,0.0,0.0,16.0
128434,1.0,1000.0,7.11275,10.65,8.7657654744064,4.468624999999999,1.5,91.7,0.12,0.12,1.86,16.0
128436,1.0,1000.0,3.80975,6.77,7.662576141398053,3.80975,3.0,72.2375,0.0,0.0,0.0,16.0
128442,1.0,1000.0,6.933625,6.93,9.458126005419809,2.678125,1.51,95.375,0.0,0.0,0.0,16.0
128443,1.0,1000.0,0.0,0.0,8.178415632259677,0.0,2.69,96.6625,0.0,0.0,0.0,16.0
128447,1.0,1000.0,4.9677500000000006,6.97,9.481379948719905,3.850375,1.5,81.4625,2.82,0.0,4.26,16.0
128448,1.0,1000.0,0.0,0.0,7.978416746002097,0.0,2.21,76.7375,0.0,0.0,0.0,16.0
128450,1.0,1000.0,2.7527500000000003,5.08,7.551815198742617,2.407875,2.66,90.0375,0.0,0.0,0.0,16.0
128451,1.0,1000.0,1.9315,4.1,8.796640062910619,1.62575,1.07,72.62500000000001,0.0,0.0,0.0,16.0
128452,1.0,1000.0,2.108875,4.44,7.89986613995726,0.4565,2.0,81.5375,0.0,0.0,0.0,16.0
128453,1.0,1000.0,2.109875,2.11,8.008716876924948,2.109875,2.45,83.6,0.0,0.0,0.0,16.0
128454,1.0,1000.0,0.0,1.24,7.411081847054353,0.0,2.55,91.9625,0.0,0.0,0.0,16.0
128458,1.0,1000.0,1.9886250000000003,1.99,7.809638079046607,1.7133750000000003,3.0,82.8375,0.0,0.0,0.0,16.0
128459,1.0,1000.0,4.593999999999999,8.33,9.452479518641455,0.909375,0.58,87.7875,0.0,0.0,0.0,16.0
128464,1.0,1000.0,4.154624999999999,4.15,8.21195450227782,4.154624999999999,2.31,89.2875,0.0,0.0,0.0,16.0
128469,1.0,1000.0,8.295875,8.56,9.027053743995385,0.0,0.67,81.7,0.05,0.0,0.05,16.0
128477,1.0,1000.0,6.259500000000001,22.17,7.9915723848031694,0.0,2.2,80.9875,0.06,0.0,0.27,16.0
128478,1.0,1000.0,6.689500000000002,8.97,8.47626164293589,1.992375,2.78,73.35,0.0,0.0,4.26,16.0
128479,1.0,1000.0,0.0,0.0,7.94304700386941,0.0,2.21,73.0125,0.0,0.0,0.0,16.0
128481,1.0,1000.0,2.28525,2.29,11.08533757808554,0.290625,0.73,75.7125,0.0,0.0,0.0,16.0
128482,1.0,1000.0,2.7527500000000003,5.08,7.556933013982574,0.0,2.67,86.81250000000001,0.0,0.0,0.0,16.0
128483,1.0,1000.0,2.05225,4.53,7.919151938008728,0.4265,1.68,77.06249999999999,0.0,0.0,0.0,16.0
128484,1.0,1000.0,2.108875,4.44,7.546850797877287,0.0,2.21,87.2625,0.0,0.0,0.0,16.0
